[['Special:Random'], ['William_Herbert_Perry_Faunce'], ['United_States'], ['Continental_United_States'], ['U.S._state'], ['United_States']],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[['Special:Random'], ['Church_of_England'], ['List_of_Christian_denominations'], ['Christian_denomination'], ['Religion'], ['Social_system'], ['Sociology'], ['Social_science'], ['Branches_of_science'], ['Science'], ['Scientific_method'], ['Empirical_evidence'], ['Proposition'], ['Logic'], ['Truth'], ['Fact'], ['Experience'], ['Conscious'], ['Sentience'], ['Emotion'], ['Mental_state'], ['Mind'], ['Thought'], ['Idea'], ['Philosophy']],,,,,,,,,,,,,,
[['Special:Random'], ['Communes_of_France'], ['Administrative_divisions'], ['Sovereign_state'], ['Polity'], ['Political'], ['Decision-making'], ['Psychology'], ['Scientific'], ['Scientific_method'], ['Empirical_evidence'], ['Proposition'], ['Logic'], ['Truth'], ['Fact'], ['Experience'], ['Conscious'], ['Sentience'], ['Emotion'], ['Mental_state'], ['Mind'], ['Thought'], ['Idea'], ['Philosophy']],,,,,,,,,,,,,,,
[['Special:Random'], ['Autobiographical_novel'], ['Novel'], ['Narrative'], ['Nonfiction'], ['Document'], ['Writing'], ['Communication'], ['Academic_discipline'], ['Knowledge'], ['Fact'], ['Experience'], ['Conscious'], ['Sentience'], ['Emotion'], ['Mental_state'], ['Mind'], ['Thought'], ['Idea'], ['Philosophy']],,,,,,,,,,,,,,,,,,,
[['Special:Random'], ['Cantemir_District'], ['Moldova'], ['Landlocked_country'], ['Country'], ['Political_entity'], ['Political'], ['Decision-making'], ['Psychology'], ['Scientific'], ['Scientific_method'], ['Empirical_evidence'], ['Proposition'], ['Logic'], ['Truth'], ['Fact'], ['Experience'], ['Conscious'], ['Sentience'], ['Emotion'], ['Mental_state'], ['Mind'], ['Thought'], ['Idea'], ['Philosophy']],,,,,,,,,,,,,,
[['Special:Random'], ['Brussels_metro'], ['Rapid_transit'], ['Public_transport'], ['Transport'], ['Motion'], ['Physics'], ['Natural_science'], ['Branches_of_science'], ['Science'], ['Scientific_method'], ['Empirical_evidence'], ['Proposition'], ['Logic'], ['Truth'], ['Fact'], ['Experience'], ['Conscious'], ['Sentience'], ['Emotion'], ['Mental_state'], ['Mind'], ['Thought'], ['Idea'], ['Philosophy']],,,,,,,,,,,,,,
[['Special:Random'], ['Netherlands'], ['Terminology_of_the_Low_Countries', 'Holland_'], ['Low_Countries'], ['Europe'], ['Eurasia'], ['Continent'], ['Landmass'], ['Region'], ['Geography'], ['Solar_System'], ['Gravity'], ['List_of_natural_phenomena'], ['Weather'], ['Atmosphere'], ['Gas'], ['State_of_matter'], ['Physics'], ['Natural_science'], ['Branches_of_science'], ['Science'], ['Scientific_method'], ['Empirical_evidence'], ['Proposition'], ['Logic'], ['Truth'], ['Fact'], ['Experience'], ['Conscious'], ['Sentience'], ['Emotion'], ['Mental_state'], ['Mind'], ['Thought'], ['Idea'], ['Philosophy']],,
[['Special:Random'], ['Elmer_Fudd'], ['Cartoon'], ['Illustration'], ['Poster'], ['Typography'], ['Typesetting'], ['Written_language'], ['Language'], ['Communication'], ['Academic_discipline'], ['Knowledge'], ['Fact'], ['Experience'], ['Conscious'], ['Sentience'], ['Emotion'], ['Mental_state'], ['Mind'], ['Thought'], ['Idea'], ['Philosophy']],,,,,,,,,,,,,,,,,
[['Special:Random'], ['Kumta'], ['Town'], ['Human_settlement'], ['Geography'], ['Solar_System'], ['Gravity'], ['List_of_natural_phenomena'], ['Weather'], ['Atmosphere'], ['Gas'], ['State_of_matter'], ['Physics'], ['Natural_science'], ['Branches_of_science'], ['Science'], ['Scientific_method'], ['Empirical_evidence'], ['Proposition'], ['Logic'], ['Truth'], ['Fact'], ['Experience'], ['Conscious'], ['Sentience'], ['Emotion'], ['Mental_state'], ['Mind'], ['Thought'], ['Idea'], ['Philosophy']],,,,,,,,
[['Special:Random'], ['John_Nost'], ['Flemish'], ['Low_Franconian'], ['Dutch_language'], ['West_Germanic_languages'], ['Germanic_languages'], ['Indo-European_languages'], ['Language_family'], ['Language'], ['Communication'], ['Academic_discipline'], ['Knowledge'], ['Fact'], ['Experience'], ['Conscious'], ['Sentience'], ['Emotion'], ['Mental_state'], ['Mind'], ['Thought'], ['Idea'], ['Philosophy']],,,,,,,,,,,,,,,,
[['Special:Random'], ['Sverdlov,_Armenia'], ['Lori_Province'], ['Provinces_of_Armenia'], ['Armenia'], ['Landlocked_country'], ['Country'], ['Political_entity'], ['Political'], ['Decision-making'], ['Psychology'], ['Scientific'], ['Scientific_method'], ['Empirical_evidence'], ['Proposition'], ['Logic'], ['Truth'], ['Fact'], ['Experience'], ['Conscious'], ['Sentience'], ['Emotion'], ['Mental_state'], ['Mind'], ['Thought'], ['Idea'], ['Philosophy']],,,,,,,,,,,
[['Special:Random'], ['Lagos_State'], ['Geopolitical_zones_of_Nigeria'], ['Subdivisions_of_Nigeria'], ['Federation'], ['Political_entity'], ['Political'], ['Decision-making'], ['Psychology'], ['Scientific'], ['Scientific_method'], ['Empirical_evidence'], ['Proposition'], ['Logic'], ['Truth'], ['Fact'], ['Experience'], ['Conscious'], ['Sentience'], ['Emotion'], ['Mental_state'], ['Mind'], ['Thought'], ['Idea'], ['Philosophy']],,,,,,,,,,,,,,
[['Special:Random'], ['Hurling'], ['Team_sport'], ['Sport'], ['Competition'], ['Rivalry'], ['Social_group'], ['Social_science'], ['Branches_of_science'], ['Science'], ['Scientific_method'], ['Empirical_evidence'], ['Proposition'], ['Logic'], ['Truth'], ['Fact'], ['Experience'], ['Conscious'], ['Sentience'], ['Emotion'], ['Mental_state'], ['Mind'], ['Thought'], ['Idea'], ['Philosophy']],,,,,,,,,,,,,,
[['Special:Random'], ['Extended_play'], ['Sound_recording_and_reproduction'], ['Electrical'], ['Physics'], ['Natural_science'], ['Branches_of_science'], ['Science'], ['Scientific_method'], ['Empirical_evidence'], ['Proposition'], ['Logic'], ['Truth'], ['Fact'], ['Experience'], ['Conscious'], ['Sentience'], ['Emotion'], ['Mental_state'], ['Mind'], ['Thought'], ['Idea'], ['Philosophy']],,,,,,,,,,,,,,,,
[['Special:Random'], ['Species'], ['Biology'], ['Science'], ['Scientific_method'], ['Empirical_evidence'], ['Proposition'], ['Logic'], ['Truth'], ['Fact'], ['Experience'], ['Conscious'], ['Sentience'], ['Emotion'], ['Mental_state'], ['Mind'], ['Thought'], ['Idea'], ['Philosophy']],,,,,,,,,,,,,,,,,,,,
[['Special:Random'], ['Television'], ['Telecommunication'], ['Wire'], ['Cylinder_'], ['Solid_geometry'], ['Mathematics'], ['Epistemology'], ['Outline_of_philosophy'], ['Reason'], ['Logic'], ['Truth'], ['Fact'], ['Experience'], ['Conscious'], ['Sentience'], ['Emotion'], ['Mental_state'], ['Mind'], ['Thought'], ['Idea'], ['Philosophy']],,,,,,,,,,,,,,,,,
[['Special:Random'], ['List_of_football_clubs_in_Spain'], ['Association_football'], ['Team_sport'], ['Sport'], ['Competition'], ['Rivalry'], ['Social_group'], ['Social_science'], ['Branches_of_science'], ['Science'], ['Scientific_method'], ['Empirical_evidence'], ['Proposition'], ['Logic'], ['Truth'], ['Fact'], ['Experience'], ['Conscious'], ['Sentience'], ['Emotion'], ['Mental_state'], ['Mind'], ['Thought'], ['Idea'], ['Philosophy']],,,,,,,,,,,,,
[['Special:Random'], ['Nakhon_Sawan_Province'], ['Provinces_of_Thailand'], ['Organization_of_the_government_of_Thailand'], ['Unitary_state'], ['State_']],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[['Special:Random'], ['Philips'], ['Multinational_corporation'], ['Corporation'], ['Company'], ['Legal_personality'], ['Law'], ['System'], ['Interaction'], ['Causality'], ['Event_']],,,,,,,,,,,,,,,,,,,,,,,,,,,,
[['Special:Random'], ['Percent'], ['Mathematics'], ['Epistemology'], ['Outline_of_philosophy'], ['Reason'], ['Logic'], ['Truth'], ['Fact'], ['Experience'], ['Conscious'], ['Sentience'], ['Emotion'], ['Mental_state'], ['Mind'], ['Thought'], ['Idea'], ['Philosophy']],,,,,,,,,,,,,,,,,,,,,
[['Special:Random'], ['Mass'], ['Physical_property'], ['Property_'], ['Consumable'], ['Goods'], ['Economics'], ['Social_science'], ['Branches_of_science'], ['Science'], ['Scientific_method'], ['Empirical_evidence'], ['Proposition'], ['Logic'], ['Truth'], ['Fact'], ['Experience'], ['Conscious'], ['Sentience'], ['Emotion'], ['Mental_state'], ['Mind'], ['Thought'], ['Idea'], ['Philosophy']],,,,,,,,,,,,,,
[['Special:Random'], ['Daily_Mail'], ['Middle-market_newspaper'], ['Quality_press'], ['List_of_newspapers_in_the_United_Kingdom'], ['Broadsheet'], ['Newspaper_format'], ['Paper_size'], ['Technical_standard'], ['Norm_']],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[['Special:Random'], ['Snooker'], ['Cue_sports'], ['Game_of_skill'], ['Game'], ['Play_']],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[['Special:Random'], ['Discalced_Carmelite'], ['Catholic_Church'], ['List_of_Christian_denominations_by_number_of_members'], ['Christian_denomination'], ['Religion'], ['Social_system'], ['Sociology'], ['Social_science'], ['Branches_of_science'], ['Science'], ['Scientific_method'], ['Empirical_evidence'], ['Proposition'], ['Logic'], ['Truth'], ['Fact'], ['Experience'], ['Conscious'], ['Sentience'], ['Emotion'], ['Mental_state'], ['Mind'], ['Thought'], ['Idea'], ['Philosophy']],,,,,,,,,,,,,
[['Special:Random'], ['Warwickshire'], ['Counties_of_England'], ['Middle_Ages'], ['History_of_Europe'], ['Europe'], ['Eurasia'], ['Continent'], ['Landmass'], ['Region'], ['Geography'], ['Solar_System'], ['Gravity'], ['List_of_natural_phenomena'], ['Weather'], ['Atmosphere'], ['Gas'], ['State_of_matter'], ['Physics'], ['Natural_science'], ['Branches_of_science'], ['Science'], ['Scientific_method'], ['Empirical_evidence'], ['Proposition'], ['Logic'], ['Truth'], ['Fact'], ['Experience'], ['Conscious'], ['Sentience'], ['Emotion'], ['Mental_state'], ['Mind'], ['Thought'], ['Idea'], ['Philosophy']],,
[['Special:Random'], ['Actress'], ['Character_']],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[['Special:Random'], ['Thriller_']],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[['Special:Random'], ['Dhaka'], ['List_of_renamed_places_in_Bangladesh'], ['Geographical_renaming'], ['Geonym']],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[['Special:Random'], ['Air_Vice-Marshal'], ['Two-star_rank'], ['NATO'], ['Intergovernmental_organization'], ['Group_of_Seven'], ['Inter-governmental'], ['International_relations'], ['Foreign_policy'], ['State_']],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[['Special:Random'], ['Munich'], ['Bavaria'], ['States_of_Germany'], ['Federal_Republic_of_Germany'], ['Central_Europe'], ['Europe'], ['Eurasia'], ['Continent'], ['Landmass'], ['Region'], ['Geography'], ['Solar_System'], ['Gravity'], ['List_of_natural_phenomena'], ['Weather'], ['Atmosphere'], ['Gas'], ['State_of_matter'], ['Physics'], ['Natural_science'], ['Branches_of_science'], ['Science'], ['Scientific_method'], ['Empirical_evidence'], ['Proposition'], ['Logic'], ['Truth'], ['Fact'], ['Experience'], ['Conscious'], ['Sentience'], ['Emotion'], ['Mental_state'], ['Mind'], ['Thought'], ['Idea'], ['Philosophy']],
[['Special:Random'], ['Organist'], ['Organ_']],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[['Special:Random'], ['Track_and_field'], ['Sport'], ['Competition'], ['Rivalry'], ['Social_group'], ['Social_science'], ['Branches_of_science'], ['Science'], ['Scientific_method'], ['Empirical_evidence'], ['Proposition'], ['Logic'], ['Truth'], ['Fact'], ['Experience'], ['Conscious'], ['Sentience'], ['Emotion'], ['Mental_state'], ['Mind'], ['Thought'], ['Idea'], ['Philosophy']],,,,,,,,,,,,,,,
[['Special:Random'], ['Aberdeen_F.C.'], ['Association_football'], ['Team_sport'], ['Sport'], ['Competition'], ['Rivalry'], ['Social_group'], ['Social_science'], ['Branches_of_science'], ['Science'], ['Scientific_method'], ['Empirical_evidence'], ['Proposition'], ['Logic'], ['Truth'], ['Fact'], ['Experience'], ['Conscious'], ['Sentience'], ['Emotion'], ['Mental_state'], ['Mind'], ['Thought'], ['Idea'], ['Philosophy']],,,,,,,,,,,,,
[['Special:Random'], ['Norway'], ['Nordic_countries'], ['Region'], ['Geography'], ['Solar_System'], ['Gravity'], ['List_of_natural_phenomena'], ['Weather'], ['Atmosphere'], ['Gas'], ['State_of_matter'], ['Physics'], ['Natural_science'], ['Branches_of_science'], ['Science'], ['Scientific_method'], ['Empirical_evidence'], ['Proposition'], ['Logic'], ['Truth'], ['Fact'], ['Experience'], ['Conscious'], ['Sentience'], ['Emotion'], ['Mental_state'], ['Mind'], ['Thought'], ['Idea'], ['Philosophy']],,,,,,,,
[['Special:Random'], ['Roman_Catholic'], ['List_of_Christian_denominations_by_number_of_members'], ['Christian_denomination'], ['Religion'], ['Social_system'], ['Sociology'], ['Social_science'], ['Branches_of_science'], ['Science'], ['Scientific_method'], ['Empirical_evidence'], ['Proposition'], ['Logic'], ['Truth'], ['Fact'], ['Experience'], ['Conscious'], ['Sentience'], ['Emotion'], ['Mental_state'], ['Mind'], ['Thought'], ['Idea'], ['Philosophy']],,,,,,,,,,,,,,
[['Special:Random'], ['Shopping_arcade'], ['Marketplace'], ['Market_square'], ['Town_square'], ['Public_space'], ['Public_square'], ['Public_space']],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[['Special:Random'], ['Tree'], ['Botany'], ['Science'], ['Scientific_method'], ['Empirical_evidence'], ['Proposition'], ['Logic'], ['Truth'], ['Fact'], ['Experience'], ['Conscious'], ['Sentience'], ['Emotion'], ['Mental_state'], ['Mind'], ['Thought'], ['Idea'], ['Philosophy']],,,,,,,,,,,,,,,,,,,,
[['Special:Random'], ['Harringay'], ['North_London'], ['London'], ['Capital_city'], ['Municipality'], ['Administrative_division'], ['Sovereign_state'], ['Polity'], ['Political'], ['Decision-making'], ['Psychology'], ['Scientific'], ['Scientific_method'], ['Empirical_evidence'], ['Proposition'], ['Logic'], ['Truth'], ['Fact'], ['Experience'], ['Conscious'], ['Sentience'], ['Emotion'], ['Mental_state'], ['Mind'], ['Thought'], ['Idea'], ['Philosophy']],,,,,,,,,,,
[['Special:Random'], ['Cephalonia'], ['Ionian_Islands'], ['Archipelago'], ['Island'], ['Continent', 'Subcontinents'], ['Landmass'], ['Region'], ['Geography'], ['Solar_System'], ['Gravity'], ['List_of_natural_phenomena'], ['Weather'], ['Atmosphere'], ['Gas'], ['State_of_matter'], ['Physics'], ['Natural_science'], ['Branches_of_science'], ['Science'], ['Scientific_method'], ['Empirical_evidence'], ['Proposition'], ['Logic'], ['Truth'], ['Fact'], ['Experience'], ['Conscious'], ['Sentience'], ['Emotion'], ['Mental_state'], ['Mind'], ['Thought'], ['Idea'], ['Philosophy']],,,
[['Special:Random'], ['Speed_skating'], ['Ice_skating'], ['Ice'], ['Water'], ['Inorganic_compound'], ['Chemistry'], ['Science'], ['Scientific_method'], ['Empirical_evidence'], ['Proposition'], ['Logic'], ['Truth'], ['Fact'], ['Experience'], ['Conscious'], ['Sentience'], ['Emotion'], ['Mental_state'], ['Mind'], ['Thought'], ['Idea'], ['Philosophy']],,,,,,,,,,,,,,,,
[['Special:Random'], ['Ranch'], ['Landscape'], ['Terrestrial_ecoregion'], ['Ecology'], ['Organisms'], ['Biology'], ['Science'], ['Scientific_method'], ['Empirical_evidence'], ['Proposition'], ['Logic'], ['Truth'], ['Fact'], ['Experience'], ['Conscious'], ['Sentience'], ['Emotion'], ['Mental_state'], ['Mind'], ['Thought'], ['Idea'], ['Philosophy']],,,,,,,,,,,,,,,,
[['Special:Random'], ['Panchayat_town'], ['India'], ['South_Asia'], ['Asia'], ['Earth'], ['Planet'], ['Astronomical_body'], ['Physical_object'], ['Classical_mechanics'], ['Physical_theory'], ['Physics'], ['Natural_science'], ['Branches_of_science'], ['Science'], ['Scientific_method'], ['Empirical_evidence'], ['Proposition'], ['Logic'], ['Truth'], ['Fact'], ['Experience'], ['Conscious'], ['Sentience'], ['Emotion'], ['Mental_state'], ['Mind'], ['Thought'], ['Idea'], ['Philosophy']],,,,,,,,,
[['Special:Random'], ['Species'], ['Biology'], ['Science'], ['Scientific_method'], ['Empirical_evidence'], ['Proposition'], ['Logic'], ['Truth'], ['Fact'], ['Experience'], ['Conscious'], ['Sentience'], ['Emotion'], ['Mental_state'], ['Mind'], ['Thought'], ['Idea'], ['Philosophy']],,,,,,,,,,,,,,,,,,,,
[['Special:Random'], ['Munich_U-Bahn'], ['Railway_electrification_system'], ['Electric_power'], ['Electrical_energy'], ['Electric_current'], ['Charged_particle'], ['Physics'], ['Natural_science'], ['Branches_of_science'], ['Science'], ['Scientific_method'], ['Empirical_evidence'], ['Proposition'], ['Logic'], ['Truth'], ['Fact'], ['Experience'], ['Conscious'], ['Sentience'], ['Emotion'], ['Mental_state'], ['Mind'], ['Thought'], ['Idea'], ['Philosophy']],,,,,,,,,,,,,
[['Special:Random'], ['Buenos_Aires'], ['Capital_city'], ['Municipality'], ['Administrative_division'], ['Sovereign_state'], ['Polity'], ['Political'], ['Decision-making'], ['Psychology'], ['Scientific'], ['Scientific_method'], ['Empirical_evidence'], ['Proposition'], ['Logic'], ['Truth'], ['Fact'], ['Experience'], ['Conscious'], ['Sentience'], ['Emotion'], ['Mental_state'], ['Mind'], ['Thought'], ['Idea'], ['Philosophy']],,,,,,,,,,,,,
[['Special:Random'], ['Regional_Mexican'], ['Latin_music'], ['Music_industry'], ['Musical_composition'], ['Originality'], ['Replica'], ['Painting'], ['Paint'], ['Liquid'], ['Compressibility'], ['Thermodynamics'], ['Physics'], ['Natural_science'], ['Branches_of_science'], ['Science'], ['Scientific_method'], ['Empirical_evidence'], ['Proposition'], ['Logic'], ['Truth'], ['Fact'], ['Experience'], ['Conscious'], ['Sentience'], ['Emotion'], ['Mental_state'], ['Mind'], ['Thought'], ['Idea'], ['Philosophy']],,,,,,,,
[['Special:Random'], ['Port_Moody'], ['Metro_Vancouver_Regional_District'], ['Political_subdivision'], ['Sovereign_state'], ['Polity'], ['Political'], ['Decision-making'], ['Psychology'], ['Scientific'], ['Scientific_method'], ['Empirical_evidence'], ['Proposition'], ['Logic'], ['Truth'], ['Fact'], ['Experience'], ['Conscious'], ['Sentience'], ['Emotion'], ['Mental_state'], ['Mind'], ['Thought'], ['Idea'], ['Philosophy']],,,,,,,,,,,,,,
[['Special:Random'], ['Millipedes'], ['Arthropod'], ['Invertebrate'], ['Animal'], ['Multicellular'], ['Organism'], ['Biology'], ['Science'], ['Scientific_method'], ['Empirical_evidence'], ['Proposition'], ['Logic'], ['Truth'], ['Fact'], ['Experience'], ['Conscious'], ['Sentience'], ['Emotion'], ['Mental_state'], ['Mind'], ['Thought'], ['Idea'], ['Philosophy']],,,,,,,,,,,,,,,
[['Special:Random'], ['Genus'], ['Taxonomic_rank'], ['Biological_classification'], ['Biology'], ['Science'], ['Scientific_method'], ['Empirical_evidence'], ['Proposition'], ['Logic'], ['Truth'], ['Fact'], ['Experience'], ['Conscious'], ['Sentience'], ['Emotion'], ['Mental_state'], ['Mind'], ['Thought'], ['Idea'], ['Philosophy']],,,,,,,,,,,,,,,,,,
[['Special:Random'], ['Protein'], ['Biomolecule'], ['Molecule'], ['Electrically'], ['Physics'], ['Natural_science'], ['Branches_of_science'], ['Science'], ['Scientific_method'], ['Empirical_evidence'], ['Proposition'], ['Logic'], ['Truth'], ['Fact'], ['Experience'], ['Conscious'], ['Sentience'], ['Emotion'], ['Mental_state'], ['Mind'], ['Thought'], ['Idea'], ['Philosophy']],,,,,,,,,,,,,,,
[['Special:Random'], ['Australian_rules_football'], ['Contact_sport'], ['Sport'], ['Competition'], ['Rivalry'], ['Social_group'], ['Social_science'], ['Branches_of_science'], ['Science'], ['Scientific_method'], ['Empirical_evidence'], ['Proposition'], ['Logic'], ['Truth'], ['Fact'], ['Experience'], ['Conscious'], ['Sentience'], ['Emotion'], ['Mental_state'], ['Mind'], ['Thought'], ['Idea'], ['Philosophy']],,,,,,,,,,,,,,
[['Special:Random'], ['United_States_Representative'], ['Lower_house'], ['Debate_chamber'], ['Debate'], ['Discussion_moderator'], ['Academic_conference'], ['Convention_']],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[['Special:Random'], ['Pelh%C5%99imov_District'], ['Vyso%C4%8Dina_Region'], ['Czech_Republic'], ['Landlocked_country'], ['Country'], ['Political_entity'], ['Political'], ['Decision-making'], ['Psychology'], ['Scientific'], ['Scientific_method'], ['Empirical_evidence'], ['Proposition'], ['Logic'], ['Truth'], ['Fact'], ['Experience'], ['Conscious'], ['Sentience'], ['Emotion'], ['Mental_state'], ['Mind'], ['Thought'], ['Idea'], ['Philosophy']],,,,,,,,,,,,,
[['Special:Random'], ['Beetle'], ['Insect'], ['Pancrustacea'], ['Clade'], ['Organism'], ['Biology'], ['Science'], ['Scientific_method'], ['Empirical_evidence'], ['Proposition'], ['Logic'], ['Truth'], ['Fact'], ['Experience'], ['Conscious'], ['Sentience'], ['Emotion'], ['Mental_state'], ['Mind'], ['Thought'], ['Idea'], ['Philosophy']],,,,,,,,,,,,,,,,
[['Special:Random'], ['Nigerian'], ['Nigeria'], ['West_Africa']],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[['Special:Random'], ['Dhaka'], ['List_of_renamed_places_in_Bangladesh'], ['Geographical_renaming'], ['Geonym']],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[['Special:Random'], ['Tornado'], ['Air'], ['Gas'], ['State_of_matter'], ['Physics'], ['Natural_science'], ['Branches_of_science'], ['Science'], ['Scientific_method'], ['Empirical_evidence'], ['Proposition'], ['Logic'], ['Truth'], ['Fact'], ['Experience'], ['Conscious'], ['Sentience'], ['Emotion'], ['Mental_state'], ['Mind'], ['Thought'], ['Idea'], ['Philosophy']],,,,,,,,,,,,,,,
[['Special:Random'], ['Volleyball'], ['Team_sport'], ['Sport'], ['Competition'], ['Rivalry'], ['Social_group'], ['Social_science'], ['Branches_of_science'], ['Science'], ['Scientific_method'], ['Empirical_evidence'], ['Proposition'], ['Logic'], ['Truth'], ['Fact'], ['Experience'], ['Conscious'], ['Sentience'], ['Emotion'], ['Mental_state'], ['Mind'], ['Thought'], ['Idea'], ['Philosophy']],,,,,,,,,,,,,,
[['Special:Random'], ['Communes_of_France'], ['Administrative_divisions'], ['Sovereign_state'], ['Polity'], ['Political'], ['Decision-making'], ['Psychology'], ['Scientific'], ['Scientific_method'], ['Empirical_evidence'], ['Proposition'], ['Logic'], ['Truth'], ['Fact'], ['Experience'], ['Conscious'], ['Sentience'], ['Emotion'], ['Mental_state'], ['Mind'], ['Thought'], ['Idea'], ['Philosophy']],,,,,,,,,,,,,,,
[['Special:Random'], ['Greg_Glienna']],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
